run_id,date,turn,agent_id,depth,read_limit,visible_post_count,visible_post_ids,visible_posts_json
simulation_20260625_194731,2026-05-06,7,A095,1,5,5,"[123, 124, 125, 126, 128]","[{""post_id"": 123, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""trade_share"", ""title"": ""삼성전자 30주 매수 거래 공유"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 124, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 저평가 매력과 금리 리스크의 교차점"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 125, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 시장 전망 및 투자 전략 수정"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 126, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다!"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 128, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 주가 전망: 조정 시 매수 기회를 노리자"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-06,7,A097,2,10,5,"[123, 124, 125, 126, 127]","[{""post_id"": 123, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""trade_share"", ""title"": ""삼성전자 30주 매수 거래 공유"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 124, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 저평가 매력과 금리 리스크의 교차점"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 125, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 시장 전망 및 투자 전략 수정"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 126, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다!"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 127, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""단기 혼조세 속 삼성전자 전망 및 투자 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}]"
simulation_20260625_194731,2026-05-07,8,A019,1,5,5,"[129, 130, 132, 133, 134]","[{""post_id"": 129, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 일부 매도 거래 소개"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 130, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 투자 전망 및 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 132, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""현재 삼성전자 주가에 대한 분석 및 향후 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 133, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망 및 투자 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 134, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 최근 시장 분석 및 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-07,8,A075,2,10,5,"[129, 130, 131, 132, 134]","[{""post_id"": 129, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 일부 매도 거래 소개"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 130, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 투자 전망 및 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 131, ""anonymous_code"": ""곰-9761"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 132, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""현재 삼성전자 주가에 대한 분석 및 향후 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 134, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 최근 시장 분석 및 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-07,8,A084,1,5,5,"[130, 131, 132, 133, 134]","[{""post_id"": 130, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 투자 전망 및 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 131, ""anonymous_code"": ""곰-9761"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 132, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""현재 삼성전자 주가에 대한 분석 및 향후 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 133, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망 및 투자 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 134, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 최근 시장 분석 및 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-07,8,A087,2,10,5,"[129, 131, 132, 133, 134]","[{""post_id"": 129, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 일부 매도 거래 소개"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 131, ""anonymous_code"": ""곰-9761"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 132, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""현재 삼성전자 주가에 대한 분석 및 향후 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 133, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망 및 투자 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 134, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 최근 시장 분석 및 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-07,8,A095,1,5,5,"[129, 130, 131, 133, 134]","[{""post_id"": 129, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 일부 매도 거래 소개"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 130, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 투자 전망 및 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 131, ""anonymous_code"": ""곰-9761"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 133, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망 및 투자 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 134, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 최근 시장 분석 및 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-07,8,A097,2,10,5,"[129, 130, 131, 132, 133]","[{""post_id"": 129, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 일부 매도 거래 소개"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 130, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 투자 전망 및 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 131, ""anonymous_code"": ""곰-9761"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 132, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""현재 삼성전자 주가에 대한 분석 및 향후 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 133, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망 및 투자 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}]"
simulation_20260625_194731,2026-05-08,9,A019,1,5,5,"[135, 137, 138, 139, 140]","[{""post_id"": 135, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 변동성 확대와 중장기 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 137, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 관망세 속 재매수 기회 노리기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 138, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 투자 관점 강화"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 139, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""삼성전자 현재 상황 및 향후 전망에 대한 분석"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 140, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 전망과 단기 조정 기회"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-08,9,A075,2,10,5,"[135, 136, 137, 139, 140]","[{""post_id"": 135, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 변동성 확대와 중장기 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 136, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자 주가 전망 및 투자 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 137, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 관망세 속 재매수 기회 노리기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 139, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""삼성전자 현재 상황 및 향후 전망에 대한 분석"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 140, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 전망과 단기 조정 기회"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-08,9,A084,1,5,5,"[136, 137, 138, 139, 140]","[{""post_id"": 136, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자 주가 전망 및 투자 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 137, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 관망세 속 재매수 기회 노리기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 138, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 투자 관점 강화"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 139, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""삼성전자 현재 상황 및 향후 전망에 대한 분석"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 140, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 전망과 단기 조정 기회"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-08,9,A087,2,10,5,"[135, 136, 138, 139, 140]","[{""post_id"": 135, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 변동성 확대와 중장기 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 136, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자 주가 전망 및 투자 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 138, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 투자 관점 강화"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 139, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""삼성전자 현재 상황 및 향후 전망에 대한 분석"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 140, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 전망과 단기 조정 기회"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-08,9,A095,1,5,5,"[135, 136, 137, 138, 140]","[{""post_id"": 135, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 변동성 확대와 중장기 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 136, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자 주가 전망 및 투자 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 137, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 관망세 속 재매수 기회 노리기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 138, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 투자 관점 강화"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 140, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 전망과 단기 조정 기회"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-08,9,A097,2,10,5,"[135, 136, 137, 138, 139]","[{""post_id"": 135, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 변동성 확대와 중장기 전망"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 136, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자 주가 전망 및 투자 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 137, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 관망세 속 재매수 기회 노리기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 138, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 중장기 투자 관점 강화"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 139, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""삼성전자 현재 상황 및 향후 전망에 대한 분석"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}]"
simulation_20260625_194731,2026-05-11,10,A019,1,5,5,"[142, 143, 144, 145, 146]","[{""post_id"": 142, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 143, ""anonymous_code"": ""사자-9195"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 144, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 저평가 매력과 보수적 접근 유지 필요"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 145, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 노조 리스크"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 146, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 조정 속에서의 기회 찾기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-11,10,A075,2,10,5,"[141, 142, 143, 144, 146]","[{""post_id"": 141, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 박스권 속 저평가 매력과 리스크 관리의 중요성"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 142, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 143, ""anonymous_code"": ""사자-9195"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 144, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 저평가 매력과 보수적 접근 유지 필요"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 146, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 조정 속에서의 기회 찾기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-11,10,A084,1,5,5,"[141, 142, 143, 145, 146]","[{""post_id"": 141, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 박스권 속 저평가 매력과 리스크 관리의 중요성"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 142, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 143, ""anonymous_code"": ""사자-9195"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 145, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 노조 리스크"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 146, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 조정 속에서의 기회 찾기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-11,10,A087,2,10,5,"[141, 143, 144, 145, 146]","[{""post_id"": 141, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 박스권 속 저평가 매력과 리스크 관리의 중요성"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 143, ""anonymous_code"": ""사자-9195"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 144, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 저평가 매력과 보수적 접근 유지 필요"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 145, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 노조 리스크"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 146, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 조정 속에서의 기회 찾기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-11,10,A095,1,5,5,"[141, 142, 144, 145, 146]","[{""post_id"": 141, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 박스권 속 저평가 매력과 리스크 관리의 중요성"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 142, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 144, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 저평가 매력과 보수적 접근 유지 필요"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 145, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 노조 리스크"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}, {""post_id"": 146, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 조정 속에서의 기회 찾기"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}]"
simulation_20260625_194731,2026-05-11,10,A097,2,10,5,"[141, 142, 143, 144, 145]","[{""post_id"": 141, ""anonymous_code"": ""곰-9761"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 박스권 속 저평가 매력과 리스크 관리의 중요성"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 142, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 매수 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 143, ""anonymous_code"": ""사자-9195"", ""post_type"": ""trade_share"", ""title"": ""오늘 삼성전자 매수 거래 공유합니다"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 144, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 저평가 매력과 보수적 접근 유지 필요"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 145, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자 단기 전망과 노조 리스크"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}]"
simulation_20260625_194731,2026-05-12,11,A019,1,5,5,"[148, 149, 150, 151, 152]","[{""post_id"": 148, ""anonymous_code"": ""독수리-6722"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 리스크와 중장기 저평가 매력의 공존"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 149, ""anonymous_code"": ""황소-9080"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 변동성과 긍정적 신호의 교차점에서"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가""]}, {""post_id"": 150, ""anonymous_code"": ""사자-9195"", ""post_type"": ""analysis"", ""title"": ""현재 삼성전자 주가 전망 및 투자 전략"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": []}, {""post_id"": 151, ""anonymous_code"": ""사자-8255"", ""post_type"": ""analysis"", ""title"": ""삼성전자 주가 전망과 투자 전략 점검"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""자산가"", ""커뮤니티 인플루언서""]}, {""post_id"": 152, ""anonymous_code"": ""코끼리-5117"", ""post_type"": ""analysis"", ""title"": ""삼성전자, 단기 변동성 속 장기 가치 매력 주목"", ""like_count"": 0, ""unlike_count"": 0, ""score"": 0, ""author_badges"": [""상위 수익자""]}]"
